width range
  f = 150.081
  f = 150.064
  f = 150.022
  f = 149.937
  f = 149.709
  f = 149.682
  f = 149.483
  f = 149.361
  f = 149.321
  f = 149.285
  f = 149.147
  f = 149.094
  f = 148.9
  f = 148.63
  f = 148.41
  f = 148.155
  f = 147.801
  f = 147.733
  f = 147.585
  f = 147.527
  f = 147.443
  f = 147.29
  f = 147.12
  f = 147.004
  f = 146.752
  f = 146.725
  f = 146.616
  f = 146.575
  f = 146.54
  f = 146.458
  f = 146.391
  f = 146.312
  f = 146.165
  f = 145.701
  f = 145.607
  f = 145.499
  f = 145.32
  f = 145.302
  f = 145.142
  f = 144.972
  f = 144.698
  f = 144.45
  f = 144.356
  f = 144.295
  f = 144.179
  f = 144.144
  f = 144.09
  f = 143.959
  f = 143.763
  f = 143.659
  f = 143.564
  f = 143.519
  f = 143.483
  f = 143.415
  f = 143.273
  f = 143.132
  f = 142.761
  f = 142.311
  f = 142.198
  f = 141.993
  f = 141.878
  f = 141.801
  f = 141.698
  f = 141.245
  f = 141.201
  f = 140.854
  f = 140.748
  f = 140.605
  f = 140.429
  f = 140.236
  f = 140.004
  f = 139.804
  f = 139.721
  f = 139.638
  f = 139.252
  f = 139.049
  f = 139.004
  f = 138.887
  f = 138.766
  f = 138.616
  f = 138.468
  f = 138.22
  f = 138.053
  f = 137.953
  f = 137.928
  f = 137.857
  f = 137.777
  f = 137.635
  f = 137.349
  f = 137.27
  f = 137.004
  f = 136.855
  f = 136.809
  f = 136.663
  f = 136.398
  f = 136.086
  f = 135.982
  f = 135.848
  f = 135.81
  f = 135.769
  f = 135.646
  f = 135.465
  f = 135.145
  f = 135.053
  f = 134.799
  f = 134.757
  f = 134.733
  f = 134.633
  f = 134.41
  f = 134.333
  f = 133.964
  f = 133.621
  f = 133.551
  f = 133.462
  f = 133.431
  f = 133.399
  f = 133.167
  f = 132.822
  f = 132.333
  f = 132.134
  f = 131.898
  f = 131.813
  f = 131.798
  f = 131.641
  f = 131.416
  f = 131.107
  f = 130.892
  f = 130.748
  f = 130.632
  f = 130.353
  f = 130.184
  f = 130.136
  f = 130.116
  f = 129.995
  f = 129.826
  f = 129.461
  f = 129.17
  f = 128.894
  f = 128.783
  f = 128.661
  f = 128.585
  f = 128.504
  f = 128.449
  f = 128.308
  f = 128.193
  f = 128.128
  f = 128.052
  f = 127.853
  f = 127.656
  f = 127.393
  f = 126.962
  f = 126.892
  f = 126.748
  f = 126.604
  f = 126.463
  f = 126.345
  f = 126.25
  f = 126.164
  f = 125.985
  f = 125.674
  f = 125.438
  f = 125.342
  f = 125.213
  f = 125.127
  f = 125.069
  f = 124.912
  f = 124.654
  f = 124.267
  f = 124.154
  f = 123.864
  f = 123.798
  f = 123.767
  f = 123.715
  f = 123.572
  f = 123.354
  f = 123.253
  f = 123.118
  f = 123.05
  f = 123.015
  f = 122.876
  f = 122.707
  f = 122.659
  f = 122.471
  f = 122.405
  f = 122.326
  f = 122.231
  f = 122.082
  f = 121.941
  f = 121.901
  f = 121.834
  f = 121.788
  f = 121.674
  f = 121.494
  f = 121.376
  f = 121.251
  f = 121.152
  f = 120.965
  f = 120.719
  f = 120.26
  f = 119.729
  f = 119.632
  f = 119.175
  f = 119.079
  f = 118.944
  f = 118.768
  f = 118.48
  f = 118.281
  f = 117.864
  f = 117.738
  f = 117.685
  f = 117.627
  f = 117.507
  f = 117.306
  f = 117.123
  f = 117.014
  f = 116.967
  f = 116.891
  f = 116.802
  f = 116.596
  f = 116.565
  f = 116.473
  f = 116.429
  f = 116.405
  f = 116.317
  f = 116.162
  f = 116.098
  f = 115.88
  f = 115.251
  f = 115.108
  f = 115.019
  f = 114.785
  f = 114.764
  f = 114.688
  f = 114.651
  f = 114.6
  f = 114.514
  f = 114.473
  f = 114.419
  f = 114.261
  f = 113.981
  f = 113.705
  f = 113.555
  f = 113.413
  f = 113.336
  f = 113.255
  f = 113.226
  f = 112.995
  f = 112.766
  f = 112.741
  f = 112.652
  f = 112.634
  f = 112.602
  f = 112.508
  f = 112.307
  f = 112.083
  f = 111.996
  f = 111.961
  f = 111.923
  f = 111.767
  f = 111.414
  f = 111.107
  f = 110.926
  f = 110.83
  f = 110.733
  f = 110.604
  f = 110.501
  f = 110.323
  f = 109.986
  f = 109.971
  f = 109.765
  f = 109.573
  f = 109.52
  f = 109.439
  f = 109.263
  f = 109.018
  f = 108.974
  f = 108.844
  f = 108.74
  f = 108.651
  f = 108.39
  f = 107.852
  f = 107.827
  f = 107.754
  f = 107.706
  f = 107.671
  f = 107.431
  f = 106.88
  f = 106.781
  f = 106.534
  f = 106.366
  f = 106.285
  f = 106.163
  f = 105.951
  f = 105.903
  f = 105.782
  f = 105.586
  f = 105.308
  f = 105.203
  f = 105.009
  f = 104.864
  f = 104.822
  f = 104.718
  f = 104.646
  f = 104.566
  f = 104.531
  f = 104.47
  f = 104.396
  f = 104.343
  f = 104.265
  f = 104.158
  f = 104.056
  f = 103.981
  f = 103.949
  f = 103.908
  f = 103.809
  f = 103.5
  f = 103.449
  f = 103.298
  f = 103.18
  f = 103.018
  f = 102.945
  f = 102.872
  f = 102.816
  f = 102.779
  f = 102.532
  f = 102.269
  f = 102.184
  f = 102.057
  f = 102.006
  f = 101.976
  f = 101.855
  f = 101.619
  f = 101.553
  f = 101.44
  f = 101.393
  f = 101.358
  f = 101.325
  f = 101.234
  f = 100.988
  f = 100.83
  f = 100.625
  f = 100.543
  f = 100.469
  f = 100.431
  f = 100.349
  f = 100.317
  f = 100.149
  f = 100.088
  f = 99.9835
  f = 99.9067
  f = 99.8477
  f = 99.8129
  f = 99.6341
  f = 99.5638
  f = 99.5021
  f = 99.4811
  f = 99.4537
  f = 99.4143
  f = 99.3238
  f = 99.0602
  f = 99.0199
  f = 98.8711
  f = 98.7865
  f = 98.745
  f = 98.6609
  f = 98.5061
  f = 98.4907
  f = 98.4105
  f = 98.3598
  f = 98.2613
  f = 98.1941
  f = 98.1179
  f = 97.9758
  f = 97.9314
  f = 97.8934
  f = 97.8785
  f = 97.8632
  f = 97.8032
  f = 97.6936
  f = 97.6299
  f = 97.4639
  f = 97.4384
  f = 97.4273
  f = 97.3972
  f = 97.2195
  f = 96.9967
  f = 96.7674
  f = 96.6699
  f = 96.5881
  f = 96.5709
  f = 96.5472
  f = 96.4699
  f = 96.341
  f = 96.3168
  f = 96.1609
  f = 96.0597
  f = 96.0242
  f = 95.9954
  f = 95.9179
  f = 95.8758
  f = 95.6975
  f = 95.563
  f = 95.4633
  f = 95.3404
  f = 95.2943
  f = 95.2696
  f = 95.225
  f = 95.1463
  f = 94.9715
  f = 94.6841
  f = 94.5455
  f = 94.5192
  f = 94.4465
  f = 94.4146
  f = 94.3742
  f = 94.2665
  f = 94.0263
  f = 94.0188
  f = 93.9178
  f = 93.9085
  f = 93.8652
  f = 93.7457
  f = 93.3048
  f = 93.2237
  f = 93.0875
  f = 92.9632
  f = 92.8837
  f = 92.8507
  f = 92.7765
  f = 92.7146
  f = 92.6857
  f = 92.6099
  f = 92.4445
  f = 92.3883
  f = 92.2661
  f = 92.1448
  f = 92.1045
  f = 92.0709
  f = 92.0158
  f = 91.9163
  f = 91.873
  f = 91.857
  f = 91.8086
  f = 91.6982
  f = 91.5876
  f = 91.5349
  f = 91.4172
  f = 91.3967
  f = 91.3614
  f = 91.3438
  f = 91.3045
  f = 91.2015
  f = 91.103
  f = 91.0604
  f = 91.0136
  f = 90.9457
  f = 90.8759
  f = 90.7561
  f = 90.6666
  f = 90.6405
  f = 90.6107
  f = 90.5371
  f = 90.4905
  f = 90.4751
  f = 90.3936
  f = 90.2908
  f = 90.2704
  f = 90.1773
  f = 90.0329
  f = 89.9409
  f = 89.7818
  f = 89.6629
  f = 89.4717
  f = 89.4481
  f = 89.395
  f = 89.3547
  f = 89.3079
  f = 89.1903
  f = 89.1464
  f = 89.0473
  f = 88.9675
  f = 88.9285
  f = 88.8769
  f = 88.7572
  f = 88.4775
  f = 88.3836
  f = 88.2873
  f = 88.2586
  f = 88.2066
  f = 88.1402
  f = 88.0951
  f = 87.9868
  f = 87.8692
  f = 87.8063
  f = 87.765
  f = 87.6975
  f = 87.6476
  f = 87.5758
  f = 87.5418
  f = 87.5102
  f = 87.4604
  f = 87.3942
  f = 87.1724
  f = 87.0132
  f = 86.9526
  f = 86.897
  f = 86.8545
  f = 86.8215
  f = 86.6824
  f = 86.6487
  f = 86.5423
  f = 86.507
  f = 86.4851
  f = 86.4729
  f = 86.4444
  f = 86.4054
  f = 86.3007
  f = 86.156
  f = 86.1319
  f = 85.9504
  f = 85.8343
  f = 85.8162
  f = 85.7993
  f = 85.7209
  f = 85.6128
  f = 85.5844
  f = 85.4392
  f = 85.3417
  f = 85.2982
  f = 85.2387
  f = 85.1203
  f = 85.0922
  f = 84.8629
  f = 84.7971
  f = 84.7653
  f = 84.7346
  f = 84.6344
  f = 84.5111
  f = 84.4902
  f = 84.4239
  f = 84.2171
  f = 83.932
  f = 83.6406
  f = 83.5825
  f = 83.5296
  f = 83.4403
  f = 83.3499
  f = 83.1818
  f = 83.0118
  f = 82.8411
  f = 82.7345
  f = 82.6523
  f = 82.6184
  f = 82.5003
  f = 82.4511
  f = 82.3854
  f = 82.1235
  f = 82.1044
  f = 81.9544
  f = 81.9319
  f = 81.8395
  f = 81.7713
  f = 81.6544
  f = 81.6132
  f = 81.509
  f = 81.4189
  f = 81.3508
  f = 81.2354
  f = 81.1033
  f = 81.0386
  f = 81.024
  f = 80.9975
  f = 80.8786
  f = 80.7695
  f = 80.6213
  f = 80.5147
  f = 80.4816
  f = 80.4257
  f = 80.4024
  f = 80.3776
  f = 80.3318
  f = 80.2613
  f = 80.1888
  f = 80.1463
  f = 80.0833
  f = 80.0714
  f = 80.0526
  f = 80.0264
  f = 79.9547
  f = 79.7798
  f = 79.7421
  f = 79.5769
  f = 79.508
  f = 79.4769
  f = 79.4352
  f = 79.3147
  f = 79.2821
  f = 79.1457
  f = 79.0668
  f = 78.7922
  f = 78.6621
  f = 78.5738
  f = 78.5196
  f = 78.3923
  f = 78.3583
  f = 78.2841
  f = 78.1728
  f = 78.1555
  f = 78.1341
  f = 78.0696
  f = 78.0189
  f = 77.8997
  f = 77.7128
  f = 77.6835
  f = 77.6626
  f = 77.6342
  f = 77.5335
  f = 77.5113
  f = 77.4167
  f = 77.3869
  f = 77.3134
  f = 77.1893
  f = 77.0184
  f = 76.9991
  f = 76.8859
  f = 76.8288
  f = 76.7935
  f = 76.7191
  f = 76.6709
  f = 76.624
  f = 76.5711
  f = 76.505
  f = 76.3653
  f = 76.1996
  f = 76.0877
  f = 76.0752
  f = 76.0566
  f = 76.0342
  f = 76.0125
  f = 75.8096
  f = 75.7235
  f = 75.6934
  f = 75.5695
  f = 75.5464
  f = 75.5321
  f = 75.5057
  f = 75.4131
  f = 75.3811
  f = 75.2498
  f = 75.1394
  f = 75.1173
  f = 75.0261
  f = 74.845
  f = 74.7999
  f = 74.7107
  f = 74.6578
  f = 74.6283
  f = 74.5942
  f = 74.5317
  f = 74.443
  f = 74.3933
  f = 74.272
  f = 74.2138
  f = 74.1192
  f = 74.0535
  f = 73.9831
  f = 73.8714
  f = 73.6977
  f = 73.6797
  f = 73.6068
  f = 73.5633
  f = 73.4905
  f = 73.406
  f = 73.2236
  f = 73.2003
  f = 73.1492
  f = 73.0988
  f = 72.9626
  f = 72.9422
  f = 72.8266
  f = 72.6749
  f = 72.5832
  f = 72.5384
  f = 72.5024
  f = 72.4531
  f = 72.411
  f = 72.3006
  f = 72.1726
  f = 72.0709
  f = 72.003
  f = 71.9869
  f = 71.9732
  f = 71.9345
  f = 71.8937
  f = 71.88
  f = 71.8502
  f = 71.841
  f = 71.8333
  f = 71.8161
  f = 71.7699
  f = 71.6968
  f = 71.6898
  f = 71.6085
  f = 71.5752
  f = 71.5623
  f = 71.5427
  f = 71.5072
  f = 71.4356
  f = 71.3488
  f = 71.2773
  f = 71.2269
  f = 71.2209
  f = 71.2155
  f = 71.1957
  f = 71.1579
  f = 71.0868
  f = 71.0789
  f = 71.0042
  f = 70.9388
  f = 70.9254
  f = 70.9174
  f = 70.8862
  f = 70.8223
  f = 70.7683
  f = 70.6991
  f = 70.6439
  f = 70.6342
  f = 70.6215
  f = 70.591
  f = 70.5528
  f = 70.5332
  f = 70.5127
  f = 70.4991
  f = 70.4924
  f = 70.4482
  f = 70.4033
  f = 70.3843
  f = 70.37
  f = 70.3657
  f = 70.3442
  f = 70.287
  f = 70.2122
  f = 70.1604
  f = 70.0577
  f = 70.0331
  f = 70.0103
  f = 69.9336
  f = 69.8703
  f = 69.7972
  f = 69.787
  f = 69.7756
  f = 69.768
  f = 69.7474
  f = 69.6759
  f = 69.585
  f = 69.5577
  f = 69.514
  f = 69.4869
  f = 69.4667
  f = 69.3657
  f = 69.2815
  f = 69.1627
  f = 69.0361
  f = 69.0227
  f = 68.9921
  f = 68.9648
  f = 68.9249
  f = 68.8759
  f = 68.8144
  f = 68.7232
  f = 68.6828
  f = 68.5995
  f = 68.527
  f = 68.4965
  f = 68.4649
  f = 68.3442
  f = 68.2826
  f = 68.1633
  f = 68.1048
  f = 68.0381
  f = 67.9982
  f = 67.8683
  f = 67.8486
  f = 67.8154
  f = 67.7879
  f = 67.7382
  f = 67.6729
  f = 67.5816
  f = 67.5777
  f = 67.5425
  f = 67.5311
  f = 67.5132
  f = 67.4242
  f = 67.2541
  f = 67.2171
  f = 67.0842
  f = 67.0476
  f = 67.0186
  f = 66.9725
  f = 66.9034
  f = 66.8338
  f = 66.8191
  f = 66.8088
  f = 66.7584
  f = 66.7357
  f = 66.6855
  f = 66.6452
  f = 66.638
  f = 66.6187
  f = 66.5998
  f = 66.5638
  f = 66.5226
  f = 66.4437
  f = 66.4339
  f = 66.3516
  f = 66.3363
  f = 66.2801
  f = 66.249
  f = 66.2216
  f = 66.1693
  f = 66.122
  f = 66.0605
  f = 65.9826
  f = 65.9525
  f = 65.9221
  f = 65.8539
  f = 65.7954
  f = 65.7838
  f = 65.7005
  f = 65.6382
  f = 65.5863
  f = 65.5463
  f = 65.5313
  f = 65.48
  f = 65.3386
  f = 65.251
  f = 65.2166
  f = 65.126
  f = 65.0877
  f = 65.0808
  f = 65.0583
  f = 65.0513
  f = 65.0136
  f = 64.9595
  f = 64.9366
  f = 64.9023
  f = 64.8455
  f = 64.7079
  f = 64.5423
  f = 64.4368
  f = 64.4088
  f = 64.3493
  f = 64.3029
  f = 64.1433
  f = 63.983
  f = 63.9178
  f = 63.8203
  f = 63.7942
  f = 63.7535
  f = 63.716
  f = 63.6708
  f = 63.6522
  f = 63.6376
  f = 63.5784
  f = 63.5504
  f = 63.4976
  f = 63.4274
  f = 63.3706
  f = 63.363
  f = 63.3522
  f = 63.3345
  f = 63.302
  f = 63.245
  f = 63.1519
  f = 63.1365
  f = 63.077
  f = 63.0015
  f = 62.8881
  f = 62.8656
  f = 62.8274
  f = 62.8184
  f = 62.7404
  f = 62.7148
  f = 62.6692
  f = 62.6547
  f = 62.6058
  f = 62.5418
  f = 62.481
  f = 62.459
  f = 62.4192
  f = 62.4107
  f = 62.4012
  f = 62.3878
  f = 62.3624
  f = 62.3522
  f = 62.2661
  f = 62.174
  f = 62.1194
  f = 62.1045
  f = 62.0691
  f = 62.0467
  f = 62.0191
  f = 61.961
  f = 61.9439
  f = 61.8644
  f = 61.8265
  f = 61.7179
  f = 61.6155
  f = 61.54
  f = 61.3188
  f = 61.1832
  f = 61.1478
  f = 61.0851
  f = 61.0384
  f = 60.9643
  f = 60.8962
  f = 60.8079
  f = 60.7554
  f = 60.721
  f = 60.6788
  f = 60.6367
  f = 60.5824
  f = 60.5201
  f = 60.5147
  f = 60.4691
  f = 60.426
  f = 60.3596
  f = 60.2562
  f = 60.1744
  f = 60.0779
  f = 59.9271
  f = 59.8417
  f = 59.7847
  f = 59.728
  f = 59.6946
  f = 59.669
  f = 59.5976
  f = 59.5317
  f = 59.4068
  f = 59.3513
  f = 59.3147
  f = 59.2842
  f = 59.2717
  f = 59.2538
  f = 59.2114
  f = 59.1698
  f = 59.0896
  f = 59.0737
  f = 59.0273
  f = 59.0034
  f = 58.9806
  f = 58.9507
  f = 58.9182
  f = 58.9095
  f = 58.8828
  f = 58.7217
  f = 58.6801
  f = 58.6424
  f = 58.613
  f = 58.5994
  f = 58.5715
  f = 58.4972
  f = 58.4491
  f = 58.4223
  f = 58.3962
  f = 58.3612
  f = 58.3284
  f = 58.2691
  f = 58.1825
  f = 58.1542
  f = 58.1184
  f = 57.9534
  f = 57.9339
  f = 57.8985
  f = 57.7166
  f = 57.7021
  f = 57.6259
  f = 57.4773
  f = 57.3883
  f = 57.3524
  f = 57.3234
  f = 57.3157
  f = 57.2928
  f = 57.264
  f = 57.2425
  f = 57.2071
  f = 57.1852
  f = 57.1641
  f = 57.1459
  f = 57.143
  f = 57.1387
  f = 57.1237
  f = 57.0848
  f = 57.0738
  f = 57.0252
  f = 56.983
  f = 56.9727
  f = 56.9698
  f = 56.9447
  f = 56.9161
  f = 56.8988
  f = 56.8585
  f = 56.8269
  f = 56.819
  f = 56.8085
  f = 56.7379
  f = 56.5
  f = 56.4555
  f = 56.3908
  f = 56.3822
  f = 56.3527
  f = 56.272
  f = 56.1994
  f = 56.0794
  f = 56.0553
  f = 55.9755
  f = 55.9636
  f = 55.8583
  f = 55.8406
  f = 55.793
  f = 55.683
  f = 55.6147
  f = 55.569
  f = 55.4509
  f = 55.4365
  f = 55.4297
  f = 55.3892
  f = 55.3442
  f = 55.3179
  f = 55.2486
  f = 55.1952
  f = 55.169
  f = 55.1477
  f = 55.1146
  f = 55.0385
  f = 55.0079
  f = 54.9815
  f = 54.9459
  f = 54.904
  f = 54.8606
  f = 54.8318
  f = 54.8173
  f = 54.7882
  f = 54.7456
  f = 54.6678
  f = 54.5787
  f = 54.5538
  f = 54.5055
  f = 54.4777
  f = 54.4736
  f = 54.4601
  f = 54.4368
  f = 54.4154
  f = 54.3667
  f = 54.3402
  f = 54.3105
  f = 54.2743
  f = 54.2369
  f = 54.1696
  f = 54.1553
  f = 54.133
  f = 54.0883
  f = 54.0575
  f = 53.9531
  f = 53.8678
  f = 53.7722
  f = 53.6211
  f = 53.5014
  f = 53.4728
  f = 53.4259
  f = 53.416
  f = 53.4018
  f = 53.3713
  f = 53.3072
  f = 53.2728
  f = 53.2377
  f = 53.1797
  f = 53.1418
  f = 53.1045
  f = 53.0421
  f = 53.02
  f = 53.0054
  f = 52.989
  f = 52.9613
  f = 52.947
  f = 52.9279
  f = 52.914
  f = 52.9032
  f = 52.8768
  f = 52.8628
  f = 52.8403
  f = 52.8023
  f = 52.7021
  f = 52.6588
  f = 52.4944
  f = 52.4106
  f = 52.3513
  f = 52.3154
  f = 52.2953
  f = 52.2504
  f = 52.2244
  f = 52.193
  f = 52.1534
  f = 52.1428
  f = 52.1344
  f = 52.0894
  f = 52.0459
  f = 52.0196
  f = 51.9891
  f = 51.9667
  f = 51.9572
  f = 51.9293
  f = 51.9114
  f = 51.8523
  f = 51.6679
  f = 51.6585
  f = 51.6251
  f = 51.5845
  f = 51.4767
  f = 51.4344
  f = 51.3609
  f = 51.3343
  f = 51.2902
  f = 51.2523
  f = 51.2078
  f = 51.1642
  f = 51.144
  f = 51.1298
  f = 51.1155
  f = 51.1059
  f = 51.0739
  f = 51.0184
  f = 50.995
  f = 50.9362
  f = 50.8919
  f = 50.8696
  f = 50.8018
  f = 50.7782
  f = 50.7678
  f = 50.7389
  f = 50.7122
  f = 50.7013
  f = 50.6911
  f = 50.6727
  f = 50.6403
  f = 50.6263
  f = 50.5968
  f = 50.5808
  f = 50.5713
  f = 50.5371
  f = 50.4844
  f = 50.4551
  f = 50.4154
  f = 50.3954
  f = 50.3346
  f = 50.2621
  f = 50.1934
  f = 50.1797
  f = 50.1691
  f = 50.1623
  f = 50.1271
  f = 50.0861
  f = 49.9726
  f = 49.9529
  f = 49.9338
  f = 49.9029
  f = 49.8968
  f = 49.8903
  f = 49.8647
  f = 49.857
  f = 49.8397
  f = 49.814
  f = 49.7926
  f = 49.7649
  f = 49.7094
  f = 49.688
  f = 49.6442
  f = 49.6012
  f = 49.5583
  f = 49.4985
  f = 49.4226
  f = 49.3698
  f = 49.3093
  f = 49.2932
  f = 49.2772
  f = 49.2623
  f = 49.2267
  f = 49.2157
  f = 49.1951
  f = 49.1543
  f = 49.1369
  f = 49.0733
  f = 49.0065
  f = 48.9516
  f = 48.9323
  f = 48.8161
  f = 48.7767
  f = 48.7696
  f = 48.7487
  f = 48.7108
  f = 48.663
  f = 48.5802
  f = 48.5202
  f = 48.4975
  f = 48.4796
  f = 48.4351
  f = 48.3517
  f = 48.2127
  f = 48.1528
  f = 48.0007
  f = 47.9944
  f = 47.9477
  f = 47.8991
  f = 47.8757
  f = 47.8206
  f = 47.7825
  f = 47.7674
  f = 47.6097
  f = 47.542
  f = 47.4378
  f = 47.351
  f = 47.2941
  f = 47.2903
  f = 47.2668
  f = 47.2318
  f = 47.1958
  f = 46.9514
  f = 46.875
  f = 46.8411
  f = 46.7709
  f = 46.7522
  f = 46.7386
  f = 46.724
  f = 46.6019
  f = 46.4834
  f = 46.4688
  f = 46.4271
  f = 46.3544
  f = 46.3065
  f = 46.2356
  f = 46.1095
  f = 45.9897
  f = 45.9217
  f = 45.8816
  f = 45.8585
  f = 45.8178
  f = 45.7161
  f = 45.6773
  f = 45.6653
  f = 45.6369
  f = 45.6159
  f = 45.5818
  f = 45.5347
  f = 45.4706
  f = 45.411
  f = 45.4001
  f = 45.3567
  f = 45.3364
  f = 45.3266
  f = 45.3136
  f = 45.2678
  f = 45.2345
  f = 45.216
  f = 45.1825
  f = 45.1389
  f = 45.1035
  f = 45.0806
  f = 45.0524
  f = 45.0248
  f = 45.0191
  f = 44.9875
  f = 44.9772
  f = 44.9682
  f = 44.9525
  f = 44.9441
  f = 44.9086
  f = 44.8648
  f = 44.8298
  f = 44.8028
  f = 44.7844
  f = 44.7588
  f = 44.7125
  f = 44.6479
  f = 44.6394
  f = 44.602
  f = 44.5847
  f = 44.5791
  f = 44.5658
  f = 44.5472
  f = 44.5217
  f = 44.4863
  f = 44.4617
  f = 44.4257
  f = 44.3976
  f = 44.3911
  f = 44.376
  f = 44.3176
  f = 44.2977
  f = 44.2825
  f = 44.2685
  f = 44.2397
  f = 44.2175
  f = 44.1931
  f = 44.1607
  f = 44.1545
  f = 44.1424
  f = 44.1232
  f = 44.1172
  f = 44.094
  f = 44.0494
  f = 44.0415
  f = 44.014
  f = 43.98
  f = 43.965
  f = 43.9466
  f = 43.8905
  f = 43.8534
  f = 43.8372
  f = 43.8243
  f = 43.813
  f = 43.7913
  f = 43.7644
  f = 43.7356
  f = 43.7267
  f = 43.7191
  f = 43.7029
  f = 43.6754
  f = 43.6665
  f = 43.6566
  f = 43.6383
  f = 43.6365
  f = 43.619
  f = 43.5987
  f = 43.5828
  f = 43.5025
  f = 43.4421
  f = 43.4405
  f = 43.4282
  f = 43.4118
  f = 43.3971
  f = 43.3899
  f = 43.3763
  f = 43.3597
  f = 43.3378
  f = 43.3235
  f = 43.3134
  f = 43.3076
  f = 43.285
  f = 43.2538
  f = 43.2411
  f = 43.2322
  f = 43.2274
  f = 43.2222
  f = 43.2138
  f = 43.1945
  f = 43.1779
  f = 43.1621
  f = 43.1538
  f = 43.1484
  f = 43.1428
  f = 43.1279
  f = 43.1202
  f = 43.0953
  f = 43.093
  f = 43.0709
  f = 43.051
  f = 43.0421
  f = 43.0242
  f = 43.0068
  f = 42.9971
  f = 42.9836
  f = 42.9802
  f = 42.9679
  f = 42.9433
  f = 42.8936
  f = 42.8606
  f = 42.8542
  f = 42.8404
  f = 42.8388
  f = 42.8328
  f = 42.8271
  f = 42.8144
  f = 42.8001
  f = 42.7693
  f = 42.7512
  f = 42.7437
  f = 42.7413
  f = 42.7232
  f = 42.6644
  f = 42.6508
  f = 42.6392
  f = 42.6024
  f = 42.5965
  f = 42.5785
  f = 42.5503
  f = 42.537
  f = 42.5267
  f = 42.5219
  f = 42.5182
  f = 42.5141
  f = 42.51
  f = 42.4984
  f = 42.4754
  f = 42.4657
  f = 42.4499
  f = 42.4204
  f = 42.4035
  f = 42.3966
  f = 42.3837
  f = 42.3658
  f = 42.3389
  f = 42.3342
  f = 42.3089
  f = 42.288
  f = 42.2794
  f = 42.2701
  f = 42.2452
  f = 42.2118
  f = 42.2076
  f = 42.179
  f = 42.1673
  f = 42.1618
  f = 42.1521
  f = 42.1276
  f = 42.093
  f = 42.0897
  f = 42.0581
  f = 42.0463
  f = 42.0426
  f = 42.0362
  f = 42.0191
  f = 41.9953
  f = 41.9925
  f = 41.9711
  f = 41.9598
  f = 41.9538
  f = 41.9455
  f = 41.9207
  f = 41.8878
  f = 41.8842
  f = 41.8545
  f = 41.8415
  f = 41.8354
  f = 41.8248
  f = 41.7941
  f = 41.7481
  f = 41.73
  f = 41.6901
  f = 41.6689
  f = 41.6486
  f = 41.6132
  f = 41.5887
  f = 41.5815
  f = 41.5604
  f = 41.5352
  f = 41.5275
  f = 41.5
  f = 41.4851
  f = 41.4598
  f = 41.4303
  f = 41.4154
  f = 41.4104
  f = 41.4032
  f = 41.3795
  f = 41.3749
  f = 41.3393
  f = 41.3204
  f = 41.3114
  f = 41.3024
  f = 41.2907
  f = 41.2663
  f = 41.2394
  f = 41.207
  f = 41.1836
  f = 41.16
  f = 41.1517
  f = 41.1263
  f = 41.093
  f = 41.0871
  f = 41.0744
  f = 41.064
  f = 41.0573
  f = 41.0521
  f = 41.0443
  f = 41.0348
  f = 41.0243
  f = 41.0103
  f = 41.0025
  f = 40.9982
  f = 40.9858
  f = 40.9623
  f = 40.9263
  f = 40.8768
  f = 40.853
  f = 40.833
  f = 40.7939
  f = 40.7308
  f = 40.6247
  f = 40.5752
  f = 40.5367
  f = 40.5147
  f = 40.5099
  f = 40.5072
  f = 40.4964
  f = 40.4788
  f = 40.4576
  f = 40.4506
  f = 40.4383
  f = 40.4306
  f = 40.4172
  f = 40.3988
  f = 40.3635
  f = 40.3409
  f = 40.3342
  f = 40.3292
  f = 40.3028
  f = 40.2813
  f = 40.2281
  f = 40.1562
  f = 40.0662
  f = 40.0584
  f = 40.0167
  f = 39.9945
  f = 39.9857
  f = 39.9627
  f = 39.9166
  f = 39.9126
  f = 39.8841
  f = 39.87
  f = 39.851
  f = 39.8243
  f = 39.7134
  f = 39.6901
  f = 39.674
  f = 39.6438
  f = 39.6398
  f = 39.6319
  f = 39.5768
  f = 39.5272
  f = 39.4704
  f = 39.4359
  f = 39.4094
  f = 39.4009
  f = 39.3458
  f = 39.314
  f = 39.2641
  f = 39.2566
  f = 39.2406
  f = 39.1992
  f = 39.1655
  f = 39.1432
  f = 39.1221
  f = 39.0941
  f = 39.0899
  f = 39.0641
  f = 39.0405
  f = 39.0108
  f = 38.977
  f = 38.9136
  f = 38.9053
  f = 38.8859
  f = 38.8645
  f = 38.8546
  f = 38.8248
  f = 38.7814
  f = 38.7708
  f = 38.7435
  f = 38.7177
  f = 38.697
  f = 38.6405
  f = 38.5322
  f = 38.5284
  f = 38.5128
  f = 38.4972
  f = 38.4911
  f = 38.4479
  f = 38.3038
  f = 38.2979
  f = 38.2462
  f = 38.2234
  f = 38.2003
  f = 38.1598
  f = 38.1199
  f = 38.1088
  f = 38.0481
  f = 38.0306
  f = 38.0197
  f = 38.0073
  f = 37.945
  f = 37.8985
  f = 37.8863
  f = 37.8747
  f = 37.8707
  f = 37.8676
  f = 37.8418
  f = 37.8045
  f = 37.7973
  f = 37.7646
  f = 37.7537
  f = 37.7286
  f = 37.702
  f = 37.6731
  f = 37.6601
  f = 37.6403
  f = 37.6318
  f = 37.6266
  f = 37.6167
